entity_id,family,current_url,finding_id,finding_heading,finding_text,evidence_class,severity,scope,status,recommendation,dossier_path
WP-12548,products,https://www.mariwork.ir/shop/fleshtint-123/,WP-12548-F001,severity: P1,"#### WP-12548-F001
- severity: P1
- scope: PAGE
- status: CONFIRMED
- evidence_class: MEASURED
- confidence: MEDIUM
- source_refs: [INPUT:evidence:WP-12548, registry:SYS-004]
- impact: No schema type was parsed from supplied initial HTML; Product/Offer/variant identity, price/currency, availability, image and visible-data consistency remain unverified.
- recommendation: INITIAL — validate rendered/source structured data and current Woo values; use one verified Rank Math/schema owner and preserve only real visible values.
- acceptance_criteria: Structured-data output, owner and variant/offer values are evidenced and consistent; no unsupported claims are introduced.
- google_basis: GOOGLE_RECOMMENDED
- google_reference: https://developers.google.com/search/docs/appearance/structured-data/product
- seo_owner_current: UNKNOWN_NEEDS_VERIFICATION
- seo_owner_target: RANK_MATH where capable; otherwise documented central integration
- rank_math_capability_checked: BLOCKED_BY_ACCESS (SYS-001)
- rank_math_path_or_reason_not_used: Production Rank Math version/modules and output pipeline inaccessible.",MEASURED,P1,PAGE,CONFIRMED,INITIAL — validate rendered/source structured data and current Woo values,pages/products/WP-12548.md
WP-12548,products,https://www.mariwork.ir/shop/fleshtint-123/,WP-12548-F002,severity: P2,"#### WP-12548-F002
- severity: P2
- scope: FAMILY
- status: OPEN
- evidence_class: MEASURED
- confidence: MEDIUM
- source_refs: [INPUT:evidence:WP-12548, registry:SYS-008]
- impact: Repeated family pattern observed; fabric-color naming consistency and differentiated information gain is not measured in this batch.
- recommendation: INITIAL — inventory the complete family before title, H1, copy or link edits; do not mass-edit from this batch.
- acceptance_criteria: Family inventory records distinctions, approved naming/content rules, exceptions and regression set; Second Review complete.
- google_basis: GOOGLE_CONSISTENT
- google_reference: https://developers.google.com/search/docs/fundamentals/seo-starter-guide
- seo_owner_current: CONTENT/UNKNOWN_NEEDS_VERIFICATION
- seo_owner_target: CONTENT for visible content; RANK_MATH for approved metadata where capable
- rank_math_capability_checked: BLOCKED_BY_ACCESS (SYS-001)
- rank_math_path_or_reason_not_used: Ownership/configuration unavailable.",MEASURED,P2,FAMILY,OPEN,"INITIAL — inventory the complete family before title, H1, copy or link edits",pages/products/WP-12548.md
WP-12581,products,https://www.mariwork.ir/shop/mariwork-silver-corona-powder-code202/,WP-12581-F001,severity: P1,"#### WP-12581-F001
- severity: P1
- scope: PAGE
- status: CONFIRMED
- evidence_class: MEASURED
- confidence: MEDIUM
- source_refs: [INPUT:evidence:WP-12581, registry:SYS-004]
- impact: No schema type was parsed from supplied initial HTML; Product/Offer/variant identity, price/currency, availability, image and visible-data consistency remain unverified.
- recommendation: INITIAL — validate rendered/source structured data and current Woo values; use one verified Rank Math/schema owner and preserve only real visible values.
- acceptance_criteria: Structured-data output, owner and variant/offer values are evidenced and consistent; no unsupported claims are introduced.
- google_basis: GOOGLE_RECOMMENDED
- google_reference: https://developers.google.com/search/docs/appearance/structured-data/product
- seo_owner_current: UNKNOWN_NEEDS_VERIFICATION
- seo_owner_target: RANK_MATH where capable; otherwise documented central integration
- rank_math_capability_checked: BLOCKED_BY_ACCESS (SYS-001)
- rank_math_path_or_reason_not_used: Production Rank Math version/modules and output pipeline inaccessible.",MEASURED,P1,PAGE,CONFIRMED,INITIAL — validate rendered/source structured data and current Woo values,pages/products/WP-12581.md
WP-12581,products,https://www.mariwork.ir/shop/mariwork-silver-corona-powder-code202/,WP-12581-F002,severity: P2,"#### WP-12581-F002
- severity: P2
- scope: FAMILY
- status: OPEN
- evidence_class: MEASURED
- confidence: MEDIUM
- source_refs: [INPUT:evidence:WP-12581, registry:SYS-008]
- impact: Repeated family pattern observed; medium/glitter differentiation and usage evidence is not measured in this batch.
- recommendation: INITIAL — inventory the complete family before title, H1, copy or link edits; do not mass-edit from this batch.
- acceptance_criteria: Family inventory records distinctions, approved naming/content rules, exceptions and regression set; Second Review complete.
- google_basis: GOOGLE_CONSISTENT
- google_reference: https://developers.google.com/search/docs/fundamentals/seo-starter-guide
- seo_owner_current: CONTENT/UNKNOWN_NEEDS_VERIFICATION
- seo_owner_target: CONTENT for visible content; RANK_MATH for approved metadata where capable
- rank_math_capability_checked: BLOCKED_BY_ACCESS (SYS-001)
- rank_math_path_or_reason_not_used: Ownership/configuration unavailable.",MEASURED,P2,FAMILY,OPEN,"INITIAL — inventory the complete family before title, H1, copy or link edits",pages/products/WP-12581.md
WP-12585,products,https://www.mariwork.ir/shop/mariwork-golden-corona-powder-code201/,WP-12585-F001,severity: P1,"#### WP-12585-F001
- severity: P1
- scope: PAGE
- status: CONFIRMED
- evidence_class: MEASURED
- confidence: MEDIUM
- source_refs: [INPUT:evidence:WP-12585, registry:SYS-004]
- impact: No schema type was parsed from supplied initial HTML; Product/Offer/variant identity, price/currency, availability, image and visible-data consistency remain unverified.
- recommendation: INITIAL — validate rendered/source structured data and current Woo values; use one verified Rank Math/schema owner and preserve only real visible values.
- acceptance_criteria: Structured-data output, owner and variant/offer values are evidenced and consistent; no unsupported claims are introduced.
- google_basis: GOOGLE_RECOMMENDED
- google_reference: https://developers.google.com/search/docs/appearance/structured-data/product
- seo_owner_current: UNKNOWN_NEEDS_VERIFICATION
- seo_owner_target: RANK_MATH where capable; otherwise documented central integration
- rank_math_capability_checked: BLOCKED_BY_ACCESS (SYS-001)
- rank_math_path_or_reason_not_used: Production Rank Math version/modules and output pipeline inaccessible.",MEASURED,P1,PAGE,CONFIRMED,INITIAL — validate rendered/source structured data and current Woo values,pages/products/WP-12585.md
WP-12585,products,https://www.mariwork.ir/shop/mariwork-golden-corona-powder-code201/,WP-12585-F002,severity: P2,"#### WP-12585-F002
- severity: P2
- scope: FAMILY
- status: OPEN
- evidence_class: MEASURED
- confidence: MEDIUM
- source_refs: [INPUT:evidence:WP-12585, registry:SYS-008]
- impact: Repeated family pattern observed; medium/glitter differentiation and usage evidence is not measured in this batch.
- recommendation: INITIAL — inventory the complete family before title, H1, copy or link edits; do not mass-edit from this batch.
- acceptance_criteria: Family inventory records distinctions, approved naming/content rules, exceptions and regression set; Second Review complete.
- google_basis: GOOGLE_CONSISTENT
- google_reference: https://developers.google.com/search/docs/fundamentals/seo-starter-guide
- seo_owner_current: CONTENT/UNKNOWN_NEEDS_VERIFICATION
- seo_owner_target: CONTENT for visible content; RANK_MATH for approved metadata where capable
- rank_math_capability_checked: BLOCKED_BY_ACCESS (SYS-001)
- rank_math_path_or_reason_not_used: Ownership/configuration unavailable.",MEASURED,P2,FAMILY,OPEN,"INITIAL — inventory the complete family before title, H1, copy or link edits",pages/products/WP-12585.md
WP-12585,products,https://www.mariwork.ir/shop/mariwork-golden-corona-powder-code201/,WP-12585-F003,severity: P2,"#### WP-12585-F003
- severity: P2
- scope: PAGE
- status: CONFIRMED
- evidence_class: OBSERVED
- confidence: HIGH
- source_refs: [INPUT:inventory:WP-12585]
- impact: Legacy URL redirects to current entity; source mapping is evidenced, but historical value transfer/final migration disposition is not.
- recommendation: INITIAL — retain history and verify source identity, canonical destination and direct-chain behavior before any URL decision; do not infer performance transfer.
- acceptance_criteria: Legacy URL, status, destination, entity mapping and canonical are rechecked with source/date context; no Round-1 redirect change.
- google_basis: GOOGLE_CONSISTENT
- google_reference: https://developers.google.com/search/docs/crawling-indexing/301-redirects
- seo_owner_current: UNKNOWN_NEEDS_VERIFICATION
- seo_owner_target: RANK_MATH if supported; otherwise PLATFORM/server owner
- rank_math_capability_checked: BLOCKED_BY_ACCESS (SYS-001)
- rank_math_path_or_reason_not_used: Redirect ownership/table inaccessible.",OBSERVED,P2,PAGE,CONFIRMED,"INITIAL — retain history and verify source identity, canonical destination and direct-chain behavior before any URL decision",pages/products/WP-12585.md
WP-12588,products,https://www.mariwork.ir/shop/mariwork-fabric-glitter-glue-code203/,WP-12588-F001,severity: P1,"#### WP-12588-F001
- severity: P1
- scope: PAGE
- status: CONFIRMED
- evidence_class: MEASURED
- confidence: MEDIUM
- source_refs: [INPUT:evidence:WP-12588, registry:SYS-004]
- impact: No schema type was parsed from supplied initial HTML; Product/Offer/variant identity, price/currency, availability, image and visible-data consistency remain unverified.
- recommendation: INITIAL — validate rendered/source structured data and current Woo values; use one verified Rank Math/schema owner and preserve only real visible values.
- acceptance_criteria: Structured-data output, owner and variant/offer values are evidenced and consistent; no unsupported claims are introduced.
- google_basis: GOOGLE_RECOMMENDED
- google_reference: https://developers.google.com/search/docs/appearance/structured-data/product
- seo_owner_current: UNKNOWN_NEEDS_VERIFICATION
- seo_owner_target: RANK_MATH where capable; otherwise documented central integration
- rank_math_capability_checked: BLOCKED_BY_ACCESS (SYS-001)
- rank_math_path_or_reason_not_used: Production Rank Math version/modules and output pipeline inaccessible.",MEASURED,P1,PAGE,CONFIRMED,INITIAL — validate rendered/source structured data and current Woo values,pages/products/WP-12588.md
WP-12588,products,https://www.mariwork.ir/shop/mariwork-fabric-glitter-glue-code203/,WP-12588-F002,severity: P2,"#### WP-12588-F002
- severity: P2
- scope: FAMILY
- status: OPEN
- evidence_class: MEASURED
- confidence: MEDIUM
- source_refs: [INPUT:evidence:WP-12588, registry:SYS-008]
- impact: Repeated family pattern observed; medium/glitter differentiation and usage evidence is not measured in this batch.
- recommendation: INITIAL — inventory the complete family before title, H1, copy or link edits; do not mass-edit from this batch.
- acceptance_criteria: Family inventory records distinctions, approved naming/content rules, exceptions and regression set; Second Review complete.
- google_basis: GOOGLE_CONSISTENT
- google_reference: https://developers.google.com/search/docs/fundamentals/seo-starter-guide
- seo_owner_current: CONTENT/UNKNOWN_NEEDS_VERIFICATION
- seo_owner_target: CONTENT for visible content; RANK_MATH for approved metadata where capable
- rank_math_capability_checked: BLOCKED_BY_ACCESS (SYS-001)
- rank_math_path_or_reason_not_used: Ownership/configuration unavailable.",MEASURED,P2,FAMILY,OPEN,"INITIAL — inventory the complete family before title, H1, copy or link edits",pages/products/WP-12588.md
WP-12588,products,https://www.mariwork.ir/shop/mariwork-fabric-glitter-glue-code203/,WP-12588-F003,severity: P2,"#### WP-12588-F003
- severity: P2
- scope: PAGE
- status: CONFIRMED
- evidence_class: OBSERVED
- confidence: HIGH
- source_refs: [INPUT:inventory:WP-12588]
- impact: Legacy URL redirects to current entity; source mapping is evidenced, but historical value transfer/final migration disposition is not.
- recommendation: INITIAL — retain history and verify source identity, canonical destination and direct-chain behavior before any URL decision; do not infer performance transfer.
- acceptance_criteria: Legacy URL, status, destination, entity mapping and canonical are rechecked with source/date context; no Round-1 redirect change.
- google_basis: GOOGLE_CONSISTENT
- google_reference: https://developers.google.com/search/docs/crawling-indexing/301-redirects
- seo_owner_current: UNKNOWN_NEEDS_VERIFICATION
- seo_owner_target: RANK_MATH if supported; otherwise PLATFORM/server owner
- rank_math_capability_checked: BLOCKED_BY_ACCESS (SYS-001)
- rank_math_path_or_reason_not_used: Redirect ownership/table inaccessible.",OBSERVED,P2,PAGE,CONFIRMED,"INITIAL — retain history and verify source identity, canonical destination and direct-chain behavior before any URL decision",pages/products/WP-12588.md
